id,status,slug,name,collection_id,category,customer_group_id,external_id,brand,type,tags,description,cross_sellers,review_score,popularity,options,personalization_options,images,videos,dynamic_attributes,page_title,meta_keywords,meta_description,date_modified,date_created,date_publish,date_expire,material,pattern,bullet_1,bullet_2,bullet_3,bullet_4,bullet_5,country_of_origin,cpsc_choking_hazard_warnings,care_and_cleaning,gender,piece_1_apparel_material_1,piece_1_pattern,piece_1_pattern_group,piece_2_apparel_material_1,piece_2_pattern,piece_2_pattern_group,targeted_audience,apparel_and_accessories_subtype,number_of_pieces,bag_linear_inches,number_of_wheels,protective_qualities,pattern_group,warranty_description,bag_structure,primary_item_placement,maximum_weight_capacity,health_and_beauty_subtype,trial_or_travel_size,fabric_weight_type,theme,material_textiles_1,material_textiles_percentage_1,textile_dry_recommendation,textile_wash_recommendation,textile_construction,thread_count,exterior_features,import_description,prop_65,closure_type,closure_style_main_compartment,handle_type,material_handle,material_shell,inteiror_features,shape,construction_method,soft_home_subtype,material_backing_1,material_backing_percentage_1,material_fill_1,material_fill_percentage_1,package_quantity,product_thickness,indoor_outdoor_use,art_subject,artwork_medium,color_tone,frame_color,frame_display_type,orientation,material_frame,required_not_included,hanging_style,target_enabled,target_posting_template,target_sku,target_listing_action,garment_neckline_type,garment_sleeve_length_type,size_grouping,garment_construction_details,beauty_purpose,hair_type,includes,piece_1_quantity,piece_1_type,piece_2_quantity,piece_2_type,piece_2_length,piece_2_width,garment_cuff_type,garment_torso_length,garment_fit,garment_closure_type_tops,legally_required_information,garment_collar_type,mount_type,variant.id,variant.product_id,variant.status,variant.name,variant.description,variant.sku,variant.vendor,variant.mpn,variant.barcode,variant.price,variant.cost,variant.compare_price,variant.save_price,variant.save_percent,variant.position,variant.images,variant.inventory_quantity,variant.inventory_minimum_quantity,variant.inventory_tracking,variant.inventory_policy,variant.inventory_returnable,variant.inventory_shipping_estimate,variant.inventory_shipping_leadtime_min,variant.inventory_shipping_leadtime_max,variant.popularity,variant.has_stock,variant.require_shipping,variant.discountable,variant.taxable,variant.weight,variant.date_publish,variant.date_expire,variant.date_modified,variant.date_created,variant.enable_instockemail,variant.package_height,variant.package_width,variant.package_length,variant.package_ltl,variant.height,variant.width,variant.length,variant.weight.1,variant.dimensions,variant.package_weight,variant.abn_size,variant.target_color,variant.target_enabled,variant.target_sku,variant.target_listing_action,variant.piece_2_length,variant.piece_2_width,variant.number_of_pieces,variant.color_tone,variant.color,variant.size
,,pardon-my-fro-duvet-harmony-king-purple2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,45.0,active,"Pardon My Fro | Harmony King Duvet, Purple","Take your bedroom décor to the next level with the chic and stylish Pardon My Fro Harmony Purple Duvet and Sham Set for women King Size Bed. This beautiful duvet set has playful dolls printed on the exterior that are sure to spruce up your décor. Woven with ultra-soft microfiber threads, this set provides lightweight and breathable comfort all night long. The solid interior has a shimmering purple base that will add a unique, royal touch to your décor. Show your personality and style with the stylish Pardon My Fro Harmony Duvet and Sham Set! Made of 100% polyester, this duvet and sham set is machine washable and light-weight, designed to last for years to come. The Harmony pattern features gorgeous gals dressed to the nines in extravagant formal purple gowns, embodying the meaning of sisterhood. Pardon My Fro stands for being confident in who you are, and this duvet and sham set will help you express your individuality and creativity in style. With the Pardon My Fro Harmony Purple Duvet and Sham Set, you'll have an unforgettable bedroom experience!",PMF7457,,,850024117457.0,80.5,,115.0,34.5,30.0,1.0,"https://images.acenda-static.com/afrochick/product/original/1/a7135849d5eb4b02dc6c4cb099503825.jpg, https://images.acenda-static.com/afrochick/product/original/1/a4962231d7143c40b5481233b027a3eb.jpg, https://images.acenda-static.com/afrochick/product/original/1/0f4954c122bd7ae3176aa624c34a8710.jpg, https://images.acenda-static.com/afrochick/product/original/1/f086764e69f58f9ea8748ebbee58572a.jpg",823.0,,1.0,deny,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,2025-02-08 20:29:47,2023-11-08 20:31:53,,9.0,11.5,10.0,,,104.0,90.0,,,3.8,King,Purple,,,FULL,20.0,36.0,,,Harmony,King
,,pardon-my-fro-duvet-harmony-king-purple2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,45.0,active,"Pardon My Fro | Royal King Duvet, Gray","When it comes to expressing your individuality, it's time to make a statement with the Pardon My Fro Royal Duvet Set for women featuring ultra-soft comfort and unique designs. With its playful printed dolls on the exterior and a solid interior, you are sure to stand out and show your outlook on life. Matched with two envelope closure shams, the Pardon My Fro Duvet and Sham Set for King size bed offers a complete and cheerful bedroom experience. Constructed with woven microfiber threads, this set provides breathable comfort throughout the night. Lightweight and durable, the set is made with 100% polyester and is machine washable.",PMF7471,,,850024117471.0,80.5,,115.0,34.5,30.0,2.0,"https://images.acenda-static.com/afrochick/product/original/2/281adab63678facfb007bfe047f49e82.jpg, https://images.acenda-static.com/afrochick/product/original/1/025f1be6363f6236866468b60ea5ca58.jpg, https://images.acenda-static.com/afrochick/product/original/1/c78b9fac55417de3a92a3c2a1fb2292d.jpg, https://images.acenda-static.com/afrochick/product/original/1/fe22670d0c7d7fb9226570000dd45dd2.jpg",676.0,,1.0,deny,1.0,,1.0,3.0,14.0,1.0,1.0,1.0,1.0,,,,2025-02-08 20:29:47,2023-11-08 20:31:53,,9.0,11.5,10.0,,,104.0,90.0,,,3.8,King,Gray,,,FULL,20.0,36.0,,,Royal,King
,,pardon-my-fro-duvet-harmony-king-purple2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,45.0,active,"Pardon My Fro | Adira King Duvet, Orange","When it comes to expressing your individuality, it's time to make a statement with the Pardon My Fro Adira Duvet Set featuring ultra-soft comfort and unique designs. With its playful printed dolls on the exterior and a solid interior, you are sure to stand out and show your outlook on life. Matched with two envelope closure shams, the Pardon My Fro Duvet and Sham Set offers a complete and cheerful bedroom experience. Constructed with woven microfiber threads, this set provides breathable comfort throughout the night. Lightweight and durable, the set is made with 100% polyester and is machine washable.",PMF7495,,,850024117495.0,80.5,,115.0,34.5,30.0,3.0,"https://images.acenda-static.com/afrochick/product/original/3/36c74a847582ac62184d31362283430e.jpg, https://images.acenda-static.com/afrochick/product/original/2/2d242059706213034a272250d64882a7.jpg, https://images.acenda-static.com/afrochick/product/original/1/db8c1d88489eec0f784b2cc770674e5d.jpg, https://images.acenda-static.com/afrochick/product/original/1/17defabbfc183df77ea63ac7aedf4229.jpg",923.0,,1.0,deny,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,2025-02-08 20:29:47,2023-11-08 20:31:53,,9.0,11.5,10.0,,,104.0,90.0,,,3.8,King,Orange,,,FULL,20.0,36.0,,,Adira,King
49.0,active,pardon-my-fro-bathmat-shanell-white,"Pardon My Fro 30"" x 20"" Microfiber Plush Bath Mat",,bath-mat,,,Pardon My Fro,,,"Indulge in both comfort and style with the Pardon My Fro non-slip bath mat. Crafted from luxurious flannel fleece microfiber, this mat is perfect for women who take pride in their hair and heritage. Explore our range of personalized options to elevate your private space. Enhance your bathroom experience with our practical and stylish bath mat.",,,141.0,"[""size"",""color""]",,https://images.acenda-static.com/afrochick/product/original/1/a8b1ff9fc1b46def5edb1ff96ddf656f.jpg,,,,,,2025-01-24 07:08:03,2023-11-08 20:27:09,,,,abstract,Feel the velvet-like caress of 100% microfiber flannel fleece beneath your feet. It’s like walking on clouds after a refreshing shower or a long soak.,"Safety meets style with the anti-slip backing, meticulously engineered to keep the bathmat firmly in place. Gone are the days of near misses and slips in the bathroom.","Designed with a keen eye for detail, this bathmat not only helps in absorbing water and moisture to keep your bathroom oasis dry and serene but also serves as a vibrant declaration of your unique style.","Its heavy-duty stitching and plush binding around the edges scream durability and longevity, promising countless days of elegance and function.","It's more than just a bathmat. It’s a statement. It tells a story of empowerment, individuality, and heritage. It celebrates the beauty of standing out and standing tall, of embracing every aspect of who you are, right down to the ground you walk on.",Imported,,"Machine wash cold gentle with like colors. Non-chlorine bleach when needed. Tumble dry low, remove promptly. Iron low.",,,,,,,,,,1.0,,,,Figures,,,,,,,Year Round Fabric Construction,,Microfiber,100.0,Tumble Dry,Machine Wash,Microfiber,,,,,,,,,,,Rectangle,Machine Made,Bath Mats,Polyester,100.0,,,,,,,,,,,,,,,,Bath Rugs and Mats,,FULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,49.0,active,"Pardon My Fro | Shanell White Non-slip Bath Mat, White","Elevate your bathroom with the Pardon My Fro Shanell White Non-Slip Bathmat. Experience the luxury of microfiber under your feet, the confidence of a slip-free bathroom, and the joy of a design that reflects your vibrant lifestyle. It’s not just a bathmat—it’s an expression of you.",PMF7297,,,850024117297.0,29.0,,29.0,,,1.0,"https://images.acenda-static.com/afrochick/product/original/9/977751d824bbebfdcb8341e39b423743.jpg, https://images.acenda-static.com/afrochick/product/original/9/9f1e6d3901dff726371f595adf6310cf.jpg, https://images.acenda-static.com/afrochick/product/original/1/a0662a29399bad763572f8560852b89a.jpg, https://images.acenda-static.com/afrochick/product/original/3/3adf46c1db3e937053c50492c79de67f.jpg, https://images.acenda-static.com/afrochick/product/original/9/9885e479f58c146c8cfab6f37cbb813a.jpg",809.0,,1.0,deny,1.0,,1.0,3.0,7.0,1.0,1.0,1.0,1.0,,,,2025-01-25 20:19:00,2023-11-09 07:58:23,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",White,,,FULL,,,,,Shanell White,"1'8""x2'6"""
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,49.0,active,"Pardon My Fro | Shanell Orange Non-Slip Bath Mat, Orange","Elevate your bathroom with the Pardon My Fro Shanell Orange Non-Slip Bathmat. Experience the luxury of microfiber under your feet, the confidence of a slip-free bathroom, and the joy of a design that reflects your vibrant lifestyle. It’s not just a bathmat—it’s an expression of you",PMF7303,,,850024117303.0,29.0,,29.0,,,2.0,"https://images.acenda-static.com/afrochick/product/original/1/08dda31a68e2b8ae12695eaceec0abab.jpg, https://images.acenda-static.com/afrochick/product/original/2/2d08ad49fc0932aed2d9c669aaf308c9.jpg, https://images.acenda-static.com/afrochick/product/original/9/990ec9db0013818c3e16171f6450e5f8.jpg, https://images.acenda-static.com/afrochick/product/original/7/73ab859aff7ab7edc8bab688c92a35db.jpg",771.0,,1.0,deny,1.0,,1.0,3.0,12.0,1.0,1.0,1.0,1.0,,,,2025-02-03 10:12:28,2023-11-09 07:58:24,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",Orange,,,FULL,,,,,Shanell Orange,"1'8""x2'6"""
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,49.0,active,"Pardon My Fro | Lily Pink Non-Slip Bath Mat, Pink","More personalization options for the most private room in one's house. This bath mat is as practical, as stylish. Its printed design celebrates women proud of both their hair and their heritage.",PMF7310,,,850024117310.0,29.0,,29.0,,,3.0,"https://images.acenda-static.com/afrochick/product/original/4/4404cdd8196ca2154f108cb9febad868.jpg, https://images.acenda-static.com/afrochick/product/original/1/f9af1054fbc69ef6d50e643b0d9063db.jpg, https://images.acenda-static.com/afrochick/product/original/9/95ee0eb45aea43c8d11de509ad4b4d9b.jpg, https://images.acenda-static.com/afrochick/product/original/5/5e94d25fef74c3a0f20fbf525a4bd605.jpg, https://images.acenda-static.com/afrochick/product/original/9/9bbef20db98d199c85a5564b09f61ed5.jpg",631.0,,1.0,deny,1.0,,1.0,3.0,14.0,1.0,1.0,1.0,1.0,,,,2025-01-25 20:19:00,2023-11-09 07:58:24,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",Pink,,,FULL,,,,,Lily,"1'8""x2'6"""
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,49.0,active,"Pardon My Fro | Oro White Non-Slop Bath Mat, White","More personalization options for the most private room in one's house. This bath mat is as practical, as stylish. Its printed design celebrates women proud of both their hair and their heritage.",PMF7327,,,850024117327.0,29.0,,29.0,,,4.0,"https://images.acenda-static.com/afrochick/product/original/1/d5b5715be284785fc1e9fa4b60a81f78.jpg, https://images.acenda-static.com/afrochick/product/original/1/0c3197f9c6ed4df16a07407ee874b226.jpg, https://images.acenda-static.com/afrochick/product/original/7/7d91d98cf6d2235659215700f437c682.jpg, https://images.acenda-static.com/afrochick/product/original/9/9885e479f58c146c8cfab6f37cbb813a.jpg, https://images.acenda-static.com/afrochick/product/original/1/f1ecadef2310ed9d9cedad1e3a6e6933.jpg",1561.0,,1.0,deny,1.0,,1.0,3.0,14.0,1.0,1.0,1.0,1.0,,,,2025-01-25 20:19:00,2023-11-09 07:58:27,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",White,,,FULL,,,,,Oro,"1'8""x2'6"""
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,49.0,active,"Pardon My Fro | Royal Grey Non-Slip Bath Mat, Gray","More personalization options for the most private room in one's house. This bath mat is as practical, as stylish. Its printed design celebrates women proud of both their hair and their heritage.",PMF7334,,,850024117334.0,29.0,,29.0,,,5.0,"https://images.acenda-static.com/afrochick/product/original/1/e188646646e395e5a9eff682d88bdaca.jpg, https://images.acenda-static.com/afrochick/product/original/5/53491628da4b783d58b0bbb11fccb556.jpg, https://images.acenda-static.com/afrochick/product/original/1/d30b002cb22058a9f8569870c7c6ba7a.jpg, https://images.acenda-static.com/afrochick/product/original/1/ab1f47e34a3e238a7c124f12e86bfedf.jpg, https://images.acenda-static.com/afrochick/product/original/9/9bbef20db98d199c85a5564b09f61ed5.jpg",656.0,,1.0,deny,1.0,,1.0,3.0,39.0,1.0,1.0,1.0,1.0,,,,2025-02-03 10:12:29,2023-11-09 07:58:29,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",Gray,,,FULL,,,,,Royal Gray,"1'8""x2'6"""
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,49.0,active,"Pardon My Fro | Royal White Non-Slip Bath Mat, White","More personalization options for the most private room in one's house. This bath mat is as practical, as stylish. Its printed design celebrates women proud of both their hair and their heritage.",PMF7341,,,850024117341.0,29.0,,29.0,,,6.0,"https://images.acenda-static.com/afrochick/product/original/1/dd6f064a3582765cc0f0a61f51afd750.jpg, https://images.acenda-static.com/afrochick/product/original/9/937f45e1881be8db9bb8a65c1c343599.jpg, https://images.acenda-static.com/afrochick/product/original/1/f4b2c937521fe88744d44a7457e3c353.jpg, https://images.acenda-static.com/afrochick/product/original/9/93fc5a64993806cfd6d462622f0e583d.jpg, https://images.acenda-static.com/afrochick/product/original/9/9885e479f58c146c8cfab6f37cbb813a.jpg",1297.0,,1.0,deny,1.0,,1.0,3.0,31.0,1.0,1.0,1.0,1.0,,,,2025-02-04 20:08:01,2023-11-09 07:58:30,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",White,,,FULL,,,,,Royal White,"1'8""x2'6"""
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,49.0,active,"Pardon My Fro | Harmony White Non-Slip Bath Mat, White","More personalization options for the most private room in one's house. This bath mat is as practical, as stylish. Its printed design celebrates women proud of both their hair and their heritage.",PMF7358,,,850024117358.0,29.0,,29.0,,,7.0,"https://images.acenda-static.com/afrochick/product/original/8/8a17edb0726422a2947797fae47fa1bd.jpg, https://images.acenda-static.com/afrochick/product/original/1/be5af546cf622581d2113d10de6b0c66.jpg, https://images.acenda-static.com/afrochick/product/original/1/01801c442a14d8a8349e4722fa3053cb.jpg, https://images.acenda-static.com/afrochick/product/original/9/9885e479f58c146c8cfab6f37cbb813a.jpg, https://images.acenda-static.com/afrochick/product/original/1/daf0be0b91b9ef5cfd5adcda1091eefb.jpg",472.0,,1.0,deny,1.0,,1.0,3.0,13.0,1.0,1.0,1.0,1.0,,,,2025-02-04 20:08:01,2023-11-09 07:58:33,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",White,,,FULL,,,,,Harmony,"1'8""x2'6"""
,,pardon-my-fro-bathmat-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,49.0,active,"Pardon My Fro | Goddess Brown Non-Slip Bath Mat, Brown","More personalization options for the most private room in one's house. This bath mat is as practical, as stylish. Its printed design celebrates women proud of both their hair and their heritage.",PMF7171,,,850036957171.0,29.0,,29.0,,,8.0,https://images.acenda-static.com/afrochick/product/original/2/29b267648e458404635b64534f26a885.jpg,693.0,,1.0,deny,1.0,,1.0,3.0,11.0,1.0,1.0,1.0,1.0,,,,2025-01-25 20:19:01,2023-11-09 07:58:36,,0.12,20.0,29.5,,,20.0,30.0,,,0.03,"1'8""x2'6""",Brown,,,FULL,,,,,Goddess,"1'8""x2'6"""
53.0,disabled,pardon-my-fro-afro-brats-bathmat-oliver-blue,Pardon My Fro Afro Brats Bathmat,,"duvet-full/queen, bath-mat",,,Pardon My Fro,,,"More personalization options for the most private room in one's house. This bath mat is as practical, as stylish. Its printed design celebrates women proud of both their hair and their heritage.",,,,"[""size"",""color""]",,https://images.acenda-static.com/afrochick/product/original/1/b11c46330258f1c183e78aff517a3385.jpg,,,,,,2024-02-16 11:04:54,2023-11-08 20:27:10,,,,,"Meet Oliver  a passionate, vibrant little guy with quite the style! Our newest afro boy is here to share some inspiration and show off his impressive collection of kicks. He loves how his big glasses accompany his bold 'fro, all while looking chic and trendy. Oliver knows that it's important to express yourself and be true to yourself, while giving your look that extra something special","Anti-slip backing (keeps the bath mat firmly in place and reduces the risk of slipping), Binding around the edges, Easily add some style to your bathroom, Flannel fleece construction, Machine washable for easy care",Oliver,"Anti-slip backing (keeps the bath mat firmly in place and reduces the risk of slipping), Binding around the edges, Easily add some style to your bathroom, Flannel fleece construction, Machine washable for easy care.","30"" X 20""",,,,,,,,,,,,,1.0,,,,Figures,,,,,,,Year Round Fabric Construction,,Microfiber,100.0,Tumble Dry,Machine Wash,Microfiber,,,,,,,,,,,Rectangle,Machine Made,Bath Mats,Polyester,100.0,,,,,,,,,,,,,,,,Bath Rugs and Mats,,FULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,active,pardon-my-fro-pillow-ziggy-black,Pardon My Fro Decorative Throw Pillow,,"duvet-king, pillow",,,Pardon My Fro,,,"Transform your space into a sanctuary of self-love and vibrant energy with the Pardon My Fro Decorative Throw Pillow. This isn't just a pillow; it's a bold statement of style, an ode to the coziness that every home deserves. Designed for those who take pride in their heritage, cherish comfort, and have an unwavering love for unique, statement-making home decor, this pillow promises to be your next favorite home accessory.",,,119.0,"[""color""]",,https://images.acenda-static.com/afrochick/product/original/5/582e1d86c486bf0b0db65fe839e28ace.jpg,,,,,,2025-02-02 21:09:09,2023-11-08 20:27:10,,,,people,"Crafted with the softest faux micro mink suede fabric, this 18"" square decorative throw pillow is the perfect companion for your bed, couch, or favorite chair.","The hidden zipper makes it incredibly easy to remove and wash the cover, guaranteeing the vibrance of the print lasts through countless snuggles and washes.",The face of the pillow showcases a printed design. The solid reverse offers versatility and a calming presence that complements any decor style.,"Imagine this pillow as more than just an accessory; see it as a canvas that tells your story, adds a pop of personality to your space, and serves as a constant reminder of the strength and beauty inherent in diversity.","Add it to your space and watch as it transforms your daily living into an extraordinary experience of comfort, empowerment, and joy.",,,Machine wash cold. Do not bleach. Lay flat to dry.,Gender Neutral,,,,,,,All Ages,,1.0,,,,Figures,,,,,,,,,Polyester fiber,100.0,Line Dry or Lay Flat to Dry,Machine Wash,Faux Suede,,,imported,Yes,Zipper,,,,,,Square,,Throw Pillows,,,Foam,100.0,1.0,1.0,Indoor,,,,,,,,,,,Throw Pillows,,FULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,pardon-my-fro-pillow-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.0,57.0,active,"Pardon My Fro | Harmony Decorative Throw Pillow, Purple","Pardon My Fro embodies expressing individuality. With this remarkably stylish soft faux micro mink pillow, you can stand out from the crowd while staying in.",PMF7655,,,850024117655.0,32.0,,32.0,,,1.0,"https://images.acenda-static.com/afrochick/product/original/3/3f35ad9b56c07edf2e4a21a304731cce.jpg, https://images.acenda-static.com/afrochick/product/original/1/e5d2fb8c90b96f12080c5090e7625d00.jpg, https://images.acenda-static.com/afrochick/product/original/1/0400b6e98feb9a8c268a142b673a17e5.jpg",81.0,,1.0,deny,1.0,,1.0,3.0,12.0,1.0,1.0,1.0,1.0,,,,2025-02-04 19:06:22,2024-02-14 07:14:42,,0.5,18.0,18.0,,,18.0,18.0,,,1.3,,Purple,,,FULL,,,,,Harmony,
,,pardon-my-fro-pillow-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,57.0,active,"Pardon My Fro | Ziggy Decorative Throw Pillow, Black","Pardon My Fro embodies expressing individuality. With this remarkably stylish soft faux micro mink pillow, you can stand out from the crowd while staying in.",PMF7631,,,850024117631.0,32.0,,32.0,,,2.0,"https://images.acenda-static.com/afrochick/product/original/9/948023e392787f2eb9e0e640265bd03c.jpg, https://images.acenda-static.com/afrochick/product/original/9/97c1ad7eca39b63b26111e5b3143b1e5.jpg, https://images.acenda-static.com/afrochick/product/original/5/5b1977f1693ef69965b8f7d0d9926866.jpg",99.0,,1.0,deny,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,2025-02-02 21:09:08,2023-11-09 08:39:32,,0.5,18.0,18.0,,,18.0,18.0,,,1.3,,Black,,,FULL,,,,,Ziggy,
,,pardon-my-fro-pillow-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,57.0,active,"Pardon My Fro | King & Queen Decorative Throw Pillow, Cranberry","Pardon My Fro embodies expressing individuality. With this remarkably stylish faux micro mink pillow, you can stand out from the crowd while staying in.",PMF7686,,,850024117686.0,32.0,,32.0,,,3.0,"https://images.acenda-static.com/afrochick/product/original/1/c28bf2a085584bcc9776363208758854.jpg, https://images.acenda-static.com/afrochick/product/original/1/eb4faa8c3b5d1d02c94df12835f7d945.jpg, https://images.acenda-static.com/afrochick/product/original/1/00580aa6fc14667950979e6cf1dfe524.jpg, https://images.acenda-static.com/afrochick/product/original/1/f49b49076daa3c06321b81c57a4758d9.jpg",365.0,,1.0,deny,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,2025-02-02 21:09:08,2023-11-09 08:39:34,,0.5,18.0,18.0,,,18.0,18.0,,,1.3,,Red,,,FULL,,,,,King & Queen,
,,pardon-my-fro-pillow-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,57.0,active,"Pardon My Fro | Royal Decorative Throw Pillow, Gray","Pardon My Fro embodies expressing individuality. With this remarkably stylish faux micro mink pillow, you can stand out from the crowd while staying in.",PMF7051AC,,,850024117785.0,32.0,,32.0,,,4.0,"https://images.acenda-static.com/afrochick/product/original/6/67ca052282bbb38addea9fbaf9de6906.jpg, https://images.acenda-static.com/afrochick/product/original/2/28bdb792823c953e79c26b300d6677a3.jpg, https://images.acenda-static.com/afrochick/product/original/7/71c9cc15fcb8d3a6503b3ff39e2b819c.jpg, https://images.acenda-static.com/afrochick/product/original/1/0dec71c6348b563eaf5c59a712fafa14.jpg",21.0,,1.0,deny,1.0,,1.0,3.0,46.0,1.0,1.0,1.0,1.0,,,,2025-02-04 19:06:22,2023-11-09 08:39:36,,0.5,18.0,18.0,,,18.0,18.0,,,1.3,,Gray,,,FULL,,,,,Royal,
,,pardon-my-fro-pillow-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,57.0,active,"Pardon My Fro | Oro Decorative Throw Pillow, White","Pardon My Fro embodies expressing individuality. With this remarkably stylish faux micro mink pillow, you can stand out from the crowd while staying in.",PMF7693,,,850024117693.0,32.0,,32.0,,,5.0,"https://images.acenda-static.com/afrochick/product/original/1/c025489caddedbd26f1ba1a9dda829f1.jpg, https://images.acenda-static.com/afrochick/product/original/3/31476f3a31833a130a5b55734d52c238.jpg, https://images.acenda-static.com/afrochick/product/original/7/79919db68ccfacaf3090510c484536f1.jpg, https://images.acenda-static.com/afrochick/product/original/1/f01667bb2e335bc5700f3de312195f1b.jpg",292.0,,1.0,deny,1.0,,1.0,3.0,11.0,1.0,1.0,1.0,1.0,,,,2025-02-02 21:09:09,2023-11-09 08:39:38,,0.5,18.0,18.0,,,18.0,18.0,,,1.3,,White,,,FULL,,,,,Oro,
